temperature,pressure,humidity,NaCl,KCl
0.07482437510210754,0.07906976744186045,0.6385524798154556,0.9534883720930233,0.04166666666666663
0.4151282470184611,0.15813953488372084,0.7377450980392156,0.39534883720930236,0.20833333333333337
0.3283777160594675,0.41395348837209306,0.7760957324106114,0.6046511627906977,0.7916666666666669
0.09279529488645649,0.9255813953488372,0.5697808535178778,0.4418604651162791,0.5833333333333334
0.10619179872569845,0.24186046511627896,0.7256343713956172,0.8604651162790699,0.3750000000000001
0.14915863421009645,0.827906976744186,0.5888119953863898,0.2558139534883721,0.20833333333333337
0.09165169090017977,0.11627906976744179,0.783881199538639,0.5116279069767442,0.8333333333333336
0.26711321679464145,0.48837209302325574,0.6040945790080738,0.2093023255813954,0.7916666666666669
0.3334422479986931,0.386046511627907,0.6979527104959631,0.023255813953488413,0.29166666666666663
0.3427544518869467,0.11162790697674413,0.8546712802768167,0.4883720930232559,0.45833333333333337
0.36203234765561193,0.4093023255813953,0.5984717416378317,0.8372093023255817,0.8333333333333336
0.08985459892174485,0.16279069767441862,0.7961361014994234,0.023255813953488413,0.7916666666666669
0.9168436529978761,0.1906976744186047,0.08044982698961939,0.18604651162790709,0.5833333333333334
0.13102434242770794,0.20930232558139533,0.8124279123414071,0.4651162790697675,0.6250000000000001
0.30142133638294405,0.5395348837209302,0.6273068050749712,0.4651162790697675,0.2500000000000001
0.1282470184610358,0.7023255813953488,0.5589677047289504,0.2325581395348837,0.125
0.4241137069106355,0.15348837209302318,0.890282583621684,0.16279069767441867,0.5416666666666666
0.7305995752328052,0.10232558139534881,0.06819492502883506,0.2325581395348837,0.6666666666666666
0.7833687305995751,0.041860465116279055,0.09010957324106114,0.6744186046511628,0.5833333333333334
0.11975167456297997,0.10697674418604647,0.7502883506343715,0.7906976744186048,0.5000000000000001
0.5517072373795131,0.12093023255813945,0.8613033448673587,0.6976744186046512,0.20833333333333337
0.33442247998693025,0.14883720930232552,0.8369377162629758,0.8139534883720932,0.20833333333333337
0.29684692043783695,0.4790697674418604,0.6397058823529412,0.5581395348837209,0.20833333333333337
0.3710178075477863,0.06511627906976741,0.6784890426758938,0.13953488372093026,0.2500000000000001
0.29880738441431137,0.4046511627906976,0.6600346020761246,0.9302325581395349,0.7916666666666669
0.6382943963404673,0.08837209302325583,0.7675893886966552,0.30232558139534893,0.8333333333333336
0.09083483090998207,0.08372093023255817,0.5198961937716263,0.11627906976744184,0.33333333333333337
0.7639274628328703,0.17209302325581394,0.09342560553633217,0.883720930232558,0.20833333333333337
0.8516582257801013,0.07441860465116279,0.014561707035755475,0.2558139534883721,0.9166666666666666
0.1217121385394544,0.6651162790697673,0.5240772779700115,0.8372093023255817,0.7500000000000001
0.9921581440941021,0.051162790697674376,0.15383506343713957,0.11627906976744184,0.8749999999999999
0.12792027446495674,0.8325581395348836,0.5556516724336794,0.18604651162790709,0.9166666666666666
0.9315471328214344,0.03720930232558134,0.08016147635524797,0.2790697674418605,0.7916666666666669
0.04378369547459565,0.018604651162790642,0.7726355247981546,0.8604651162790699,0.8333333333333336
0.9258291128900504,0.14883720930232552,0.1260092272202999,0.32558139534883723,0.16666666666666663
0.3911125633066493,0.17209302325581394,0.6686851211072664,0.32558139534883723,0.3750000000000001
0.26090508086913905,0.2883720930232558,0.5265282583621684,0.0,0.8749999999999999
0.8042803463486357,0.18604651162790692,0.09227220299884661,0.8139534883720932,0.5000000000000001
0.02058487175298157,0.02790697674418602,0.771482122260669,0.6976744186046512,0.41666666666666663
0.135925502368894,0.655813953488372,0.5121107266435986,0.8604651162790699,0.08333333333333337
0.09687959483744485,0.9999999999999998,0.5098039215686275,0.7906976744186048,0.7500000000000001
0.08152262702172852,0.1395348837209302,0.8144463667820069,0.6744186046511628,0.16666666666666663
0.2711975167456298,0.4651162790697673,0.7696078431372549,0.06976744186046513,0.8749999999999999
0.30125796438490454,0.36744186046511623,0.6219723183391004,0.06976744186046513,0.33333333333333337
0.40614278712628654,0.5674418604651164,0.6040945790080738,0.18604651162790709,0.5416666666666666
0.8843326253880084,0.12093023255813945,0.15945790080738176,0.6279069767441862,0.5416666666666666
0.2914556445025323,0.5627906976744186,0.5155709342560554,0.7209302325581396,0.16666666666666663
0.6082339487011927,0.16279069767441862,0.8614475201845445,0.16279069767441867,0.29166666666666663
0.16435223002777327,0.9209302325581394,0.5621395617070357,0.8139534883720932,0.2500000000000001
0.05048194739421663,0.009302325581395321,0.5977508650519032,0.13953488372093026,0.04166666666666663
0.12040516255513806,0.20465116279069767,0.7664359861591695,0.2093023255813954,0.7916666666666669
0.29227250449272996,0.3953488372093023,0.6673875432525952,0.2325581395348837,0.5000000000000001
0.41725208299297495,0.07441860465116279,0.7394752018454441,0.04651162790697677,0.7083333333333334
0.15928769808854765,0.9348837209302325,0.6065455594002307,0.5348837209302326,0.8333333333333336
0.9630779284430646,0.1395348837209302,0.16248558246828143,0.5581395348837209,0.6250000000000001
0.5794804770462343,0.17209302325581394,0.9158016147635525,0.7906976744186048,0.7916666666666669
0.35304688776343734,0.3348837209302326,0.6335063437139562,0.7906976744186048,0.29166666666666663
0.3912759353046888,0.5534883720930233,0.731401384083045,0.6744186046511628,0.6250000000000001
0.09116157490606114,0.07441860465116279,0.7961361014994234,0.6511627906976744,0.5416666666666666
0.7335402711975167,0.08837209302325583,0.06372549019607844,0.5116279069767442,0.8749999999999999
0.5304688776343736,0.2372093023255813,0.805363321799308,0.39534883720930236,0.7916666666666669
0.12971736644339166,0.20930232558139533,0.6861303344867359,0.6976744186046512,0.41666666666666663
0.8230681261231825,0.11162790697674413,0.05997693194925029,0.5348837209302326,0.16666666666666663
0.298970756412351,0.455813953488372,0.6598904267589388,0.6744186046511628,0.5000000000000001
0.11844469857866363,0.09767441860465115,0.6931949250288351,0.06976744186046513,0.9583333333333334
0.5551380493383435,0.1395348837209302,0.7920991926182238,0.5813953488372093,0.6666666666666666
0.5022055219735337,0.10697674418604647,0.8144463667820069,0.13953488372093026,0.33333333333333337
0.06812612318248656,0.16744186046511628,0.7345732410611303,0.16279069767441867,0.20833333333333337
0.00702499591570005,0.06511627906976741,0.634515570934256,0.06976744186046513,0.16666666666666663
0.13069759843162881,0.06511627906976741,0.6528258362168398,0.37209302325581395,0.8749999999999999
0.11501388661983342,0.6651162790697673,0.6111591695501731,0.06976744186046513,0.7500000000000001
0.3476556118281327,0.43720930232558136,0.6910322952710497,0.9302325581395349,0.20833333333333337
0.06812612318248656,0.13023255813953477,0.8158881199538639,0.5116279069767442,0.8749999999999999
0.07286391112563312,0.10232558139534881,0.7574971164936564,0.09302325581395354,0.16666666666666663
0.3213527201437674,0.48837209302325574,0.6176470588235294,0.4418604651162791,0.6250000000000001
0.1422970102924359,0.6232558139534883,0.6559976931949251,0.9302325581395349,0.125
0.12694004247671958,0.6186046511627905,0.5046136101499424,0.11627906976744184,0.3750000000000001
0.07449763110602847,0.09767441860465115,0.694204152249135,0.13953488372093026,0.7916666666666669
0.8918477372978271,0.15348837209302318,0.06920415224913495,0.5581395348837209,0.7500000000000001
0.12350923051788931,0.24651162790697673,0.7847462514417533,0.4651162790697675,0.125
0.6704786799542559,0.046511627906976716,0.04065743944636678,0.18604651162790709,0.7083333333333334
0.09655285084136583,0.586046511627907,0.5785755478662054,0.6511627906976744,0.5416666666666666
0.41904917497140987,0.10697674418604647,0.7694636678200693,0.8604651162790699,0.29166666666666663
0.3847410553831074,0.07906976744186045,0.780565167243368,0.37209302325581395,0.6666666666666666
0.09867668681587982,0.655813953488372,0.48889850057670126,0.32558139534883723,0.20833333333333337
0.10847900669825195,0.8093023255813954,0.5459919261822376,0.9534883720930233,0.125
0.49975494200294074,0.12093023255813945,0.7368800461361016,0.744186046511628,0.16666666666666663
0.768338506779938,0.10232558139534881,0.04382929642445213,0.06976744186046513,0.33333333333333337
0.836954745956543,0.07906976744186045,0.015570934256055366,0.7209302325581396,0.20833333333333337
0.7397484071230191,0.08837209302325583,0.16983852364475202,0.32558139534883723,0.7916666666666669
0.6721123999346512,0.06976744186046513,0.01585928489042676,0.6976744186046512,0.8333333333333336
0.8985459892174481,0.09302325581395349,0.03561130334486737,0.18604651162790709,0.45833333333333337
0.07221042313347498,0.06976744186046513,0.5552191464821223,0.6976744186046512,0.7500000000000001
0.9673256003920927,0.09302325581395349,0.1443194925028835,0.39534883720930236,0.8749999999999999
0.06714589119424935,0.018604651162790642,0.5779988465974625,0.30232558139534893,0.08333333333333337
0.669335075967979,0.06511627906976741,0.06257208765859286,0.30232558139534893,0.8749999999999999
0.1638621140336547,0.6186046511627905,0.7202998846597464,0.2325581395348837,0.20833333333333337
0.10129063878451239,0.7534883720930232,0.631199538638985,0.30232558139534893,0.41666666666666663
0.3239666721123999,0.4232558139534884,0.6244232987312572,0.6511627906976744,0.08333333333333337
0.16108479006698256,0.8790697674418604,0.6255767012687429,0.9534883720930233,0.08333333333333337
0.5618363012579644,0.15813953488372084,0.9162341407151096,0.2093023255813954,0.5833333333333334
0.05914066329031209,0.24186046511627896,0.7277970011534025,0.30232558139534893,0.7916666666666669
0.8237216141153405,0.11627906976744179,0.18757208765859285,0.6744186046511628,0.5000000000000001
0.8977291292272502,0.07441860465116279,0.12528835063437138,0.2790697674418605,0.20833333333333337
0.08609704296683557,0.18604651162790692,0.7600922722029989,0.744186046511628,0.2500000000000001
0.061754615258944656,0.09767441860465115,0.8108419838523645,0.9069767441860465,0.16666666666666663
0.07433425910798891,0.14883720930232552,0.6838235294117647,0.39534883720930236,0.5416666666666666
0.11583074661003107,0.7069767441860464,0.6301903114186852,0.8372093023255817,0.5416666666666666
0.8338506779937918,0.09302325581395349,0.11966551326412916,0.4651162790697675,0.20833333333333337
0.46708054239503355,0.051162790697674376,0.7678777393310265,0.4883720930232559,0.5000000000000001
0.08021565103741218,0.07441860465116279,0.5896770472895041,0.5581395348837209,0.125
0.08331971900016344,0.013953488372093037,0.819636678200692,0.7209302325581396,0.8333333333333336
0.045254043456951554,0.1395348837209302,0.7520184544405998,0.6046511627906977,0.29166666666666663
0.38604803136742366,0.15348837209302318,0.7277970011534025,0.37209302325581395,0.6250000000000001
0.4192125469694495,0.10232558139534881,0.927479815455594,0.5581395348837209,0.8749999999999999
0.07743832707074011,0.023255813953488302,0.8267012687427913,0.30232558139534893,0.08333333333333337
0.07809181506289825,0.21860465116279076,0.6826701268742791,0.11627906976744184,0.16666666666666663
0.0677993791864075,0.2744186046511628,0.6499423298731257,0.2558139534883721,0.7916666666666669
0.13282143440614286,0.7023255813953488,0.5193194925028836,0.4883720930232559,0.7916666666666669
0.37052769155366766,0.5255813953488371,0.6136101499423299,0.7209302325581396,0.7083333333333334
0.12595981048848232,0.6651162790697673,0.6861303344867359,0.09302325581395354,0.3750000000000001
0.7039699395523606,0.07906976744186045,0.10697808535178777,0.7209302325581396,0.45833333333333337
0.2930893644829277,0.5767441860465117,0.7639850057670127,0.9534883720930233,0.8333333333333336
0.7863094265642869,0.08837209302325583,0.09371395617070358,0.9302325581395349,0.29166666666666663
0.07433425910798891,0.26976744186046503,0.7538927335640139,0.7906976744186048,0.5833333333333334
0.39225616729292595,0.35348837209302314,0.5592560553633218,0.5348837209302326,0.20833333333333337
0.08446332298644016,0.06046511627906975,0.7651384083044983,0.6976744186046512,0.08333333333333337
0.38735500735173994,0.5162790697674418,0.5269607843137255,0.6744186046511628,0.41666666666666663
0.1367423623590917,0.8790697674418604,0.5089388696655133,0.4883720930232559,0.7083333333333334
0.03251102760986774,0.08372093023255817,0.5470011534025375,0.04651162790697677,0.5416666666666666
0.636987420356151,0.16744186046511628,0.8252595155709342,0.39534883720930236,0.33333333333333337
0.7502042149975492,0.19534883720930235,0.19550173010380625,0.9302325581395349,0.3750000000000001
0.13004411043947073,0.627906976744186,0.5723760092272203,0.4883720930232559,0.7500000000000001
0.09361215487665414,0.5534883720930233,0.5886678200692042,0.7674418604651164,0.41666666666666663
0.32200620813592556,0.31627906976744186,0.7159746251441753,0.30232558139534893,0.29166666666666663
0.003757555954909342,0.06976744186046513,0.7739331026528259,0.5116279069767442,0.3750000000000001
0.57752001306976,0.046511627906976716,0.9506920415224914,0.9069767441860465,0.20833333333333337
0.2695637967652344,0.3348837209302326,0.5831891580161477,0.34883720930232565,0.9166666666666666
0.023198823721614192,0.03255813953488368,0.7525951557093425,0.30232558139534893,0.8749999999999999
0.5855252409736971,0.051162790697674376,0.9342560553633218,0.04651162790697677,0.7083333333333334
0.04656101944126784,0.06046511627906975,0.5529123414071511,0.744186046511628,0.5416666666666666
0.08871099493546808,0.5627906976744186,0.6610438292964245,0.32558139534883723,0.7500000000000001
0.35451723574579325,0.5255813953488371,0.566753171856978,0.8604651162790699,0.41666666666666663
0.28606436856722756,0.3488372093023255,0.579728950403691,0.04651162790697677,0.6250000000000001
0.42002940695964713,0.10697674418604647,0.9538638985005767,0.34883720930232565,0.5833333333333334
0.39388988727332136,0.5906976744186045,0.6435986159169551,0.06976744186046513,0.20833333333333337
0.45613461852638465,0.21860465116279076,0.7851787773933103,0.9302325581395349,0.3750000000000001
0.053259271360888816,0.2511627906976744,0.7348615916955018,0.8372093023255817,0.3750000000000001
0.9230517889233787,0.16744186046511628,0.07021337946943483,0.37209302325581395,0.20833333333333337
0.34667537983989544,0.46046511627906966,0.6663783160322954,0.9069767441860465,0.45833333333333337
0.29831726842019274,0.3441860465116278,0.5937139561707037,0.32558139534883723,0.7916666666666669
0.3211893481457279,0.5302325581395348,0.6992502883506344,0.6279069767441862,0.16666666666666663
0.12007841855905904,0.8744186046511626,0.5206170703575549,0.34883720930232565,0.6250000000000001
0.15798072210423136,0.897674418604651,0.5185986159169551,0.30232558139534893,0.45833333333333337
0.34226433589282806,0.3720930232558139,0.7367358708189158,0.6511627906976744,0.9583333333333334
0.6263682404835811,0.22790697674418597,0.8465974625144176,0.744186046511628,0.20833333333333337
0.047377879431465486,0.2,0.7641291810841985,0.6744186046511628,0.3750000000000001
0.3541904917497141,0.2837209302325581,0.6575836216839678,0.023255813953488413,0.7916666666666669
0.41235092305178894,0.45116279069767445,0.6114475201845444,0.023255813953488413,0.5000000000000001
0.07694821107662148,0.06046511627906975,0.5839100346020761,0.30232558139534893,0.5833333333333334
0.10945923868648921,0.13023255813953477,0.7215974625144176,0.8604651162790699,0.7083333333333334
0.057997059304035314,0.07441860465116279,0.515282583621684,0.5348837209302326,0.20833333333333337
0.04296683548439806,0.06511627906976741,0.6300461361014994,0.34883720930232565,0.7083333333333334
0.06404182323149815,0.051162790697674376,0.7985870818915802,0.34883720930232565,0.45833333333333337
0.11648423460218926,0.5674418604651164,0.5278258362168398,0.6046511627906977,0.7916666666666669
0.09328541088057513,0.023255813953488302,0.6372549019607843,0.2790697674418605,0.5416666666666666
0.1499754942002941,0.7488372093023254,0.6138985005767013,0.09302325581395354,0.16666666666666663
0.47949681424603824,0.25581395348837205,0.6655132641291811,0.13953488372093026,0.5416666666666666
0.11207319065512178,0.5395348837209302,0.6309111880046137,0.4418604651162791,0.125
0.7771605946740727,0.13023255813953477,0.0847750865051903,0.04651162790697677,0.7500000000000001
0.28247018461035783,0.47441860465116276,0.5357554786620531,0.34883720930232565,0.6250000000000001
0.09867668681587982,0.24186046511627896,0.73760092272203,0.11627906976744184,0.5416666666666666
0.38114687142623754,0.39999999999999997,0.5857843137254902,0.39534883720930236,0.08333333333333337
0.8632576376409082,0.06976744186046513,0.14215686274509803,0.04651162790697677,0.8333333333333336
0.05979415128247023,0.08372093023255817,0.7401960784313726,0.6046511627906977,0.2500000000000001
0.27038065675543216,0.41395348837209306,0.6273068050749712,0.6279069767441862,0.6666666666666666
0.11615749060611019,0.08837209302325583,0.7309688581314879,0.37209302325581395,0.33333333333333337
0.08152262702172852,0.0046511627906976605,0.7959919261822377,0.2093023255813954,0.6250000000000001
0.06894298317268427,0.0,0.6699826989619377,0.6744186046511628,0.9166666666666666
0.6920437836954745,0.13023255813953477,0.028835063437139555,0.16279069767441867,0.45833333333333337
0.6425420682894951,0.09302325581395349,0.8017589388696655,0.9302325581395349,0.29166666666666663
0.013886619833360592,0.051162790697674376,0.7285178777393311,0.2558139534883721,0.5416666666666666
0.2800196046397648,0.3720930232558139,0.6414359861591695,0.9069767441860465,0.45833333333333337
0.1367423623590917,0.18604651162790692,0.7345732410611303,0.6511627906976744,0.3750000000000001
0.08250285900996573,0.018604651162790642,0.545847750865052,0.9767441860465117,0.16666666666666663
0.043130207482437566,0.0046511627906976605,0.5490196078431373,0.7674418604651164,0.2500000000000001
0.6631269400424769,0.1395348837209302,0.13091118800461363,0.023255813953488413,0.7500000000000001
0.07629472308446339,0.19534883720930235,0.7831603229527105,0.06976744186046513,0.2500000000000001
0.16337199803953606,0.9627906976744185,0.4816897347174164,0.2558139534883721,0.20833333333333337
0.07809181506289825,0.023255813953488302,0.6871395617070357,0.18604651162790709,0.5416666666666666
0.13396503839241958,0.051162790697674376,0.7226066897347174,0.6511627906976744,0.6666666666666666
0.6400914883189022,0.14883720930232552,0.7469723183391004,0.7906976744186048,0.20833333333333337
0.024995915700049054,0.02790697674418602,0.6069780853517878,0.8139534883720932,0.7500000000000001
0.9140663290312039,0.14418604651162786,0.16205305651672436,0.4651162790697675,0.9583333333333334
0.4149648750204215,0.37674418604651155,0.6930507497116495,0.8372093023255817,0.8749999999999999
0.5272014376735827,0.046511627906976716,0.9584775086505192,0.6744186046511628,0.3750000000000001
0.10864237869629151,0.1767441860465116,0.6988177623990773,0.6976744186046512,0.33333333333333337
0.13102434242770794,0.2232558139534883,0.7759515570934257,0.2093023255813954,0.8333333333333336
0.39094919130860967,0.5441860465116277,0.7004036908881199,0.2790697674418605,0.16666666666666663
0.6108479006698253,0.13488372093023254,0.8618800461361016,0.4418604651162791,0.33333333333333337
0.2511027609867669,0.41395348837209306,0.5654555940023068,0.06976744186046513,0.20833333333333337
0.876000653487992,0.18604651162790692,0.12067474048442905,0.30232558139534893,0.8333333333333336
0.35794804770462346,0.30697674418604654,0.6861303344867359,0.18604651162790709,0.5000000000000001
0.10945923868648921,0.8744186046511626,0.4851499423298732,0.5581395348837209,0.6250000000000001
0.039209279529488716,0.051162790697674376,0.7634083044982699,0.8372093023255817,0.5833333333333334
0.38604803136742366,0.5534883720930233,0.6157727797001155,0.32558139534883723,0.125
0.12073190655121713,0.11627906976744179,0.801038062283737,0.37209302325581395,0.41666666666666663
0.06012089527854925,0.07906976744186045,0.8094002306805076,0.34883720930232565,0.9583333333333334
0.3793497794478026,0.5720930232558139,0.7211649365628604,0.11627906976744184,0.8749999999999999
0.08626041496487508,0.5441860465116277,0.5311418685121108,0.04651162790697677,0.7916666666666669
0.08021565103741218,0.07906976744186045,0.7750865051903114,0.6511627906976744,0.33333333333333337
0.711648423460219,0.11162790697674413,0.1384083044982699,0.8139534883720932,0.8333333333333336
0.10014703479823567,0.5534883720930233,0.6195213379469435,0.883720930232558,0.8333333333333336
0.4973043620323478,0.17209302325581394,0.6502306805074971,0.6744186046511628,0.16666666666666663
0.3773893154713282,0.3813953488372092,0.6381199538638985,0.39534883720930236,0.5000000000000001
0.9921581440941021,0.11162790697674413,0.07425028835063437,0.5813953488372093,0.6666666666666666
0.3180852801829766,0.5069767441860464,0.598327566320646,0.8372093023255817,0.45833333333333337
0.06959647116484241,0.08837209302325583,0.6606113033448674,0.7209302325581396,0.5833333333333334
0.061427871262865585,0.046511627906976716,0.65080738177624,0.6744186046511628,0.125
0.6822414638131025,0.13023255813953477,0.0919838523644752,0.6744186046511628,0.125
0.8377716059467408,0.16279069767441862,0.0658881199538639,0.5813953488372093,0.8333333333333336
0.7265152752818167,0.11162790697674413,0.09126297577854672,0.18604651162790709,0.33333333333333337
0.1349452703806568,0.7441860465116279,0.6476355247981546,0.09302325581395354,0.16666666666666663
0.3448782878614605,0.3813953488372092,0.5387831603229527,0.5116279069767442,0.9166666666666666
0.06616565920601214,0.10232558139534881,0.7350057670126875,0.883720930232558,0.5000000000000001
0.08152262702172852,0.8046511627906976,0.521049596309112,0.30232558139534893,0.7500000000000001
0.39062244731253065,0.4046511627906976,0.7159746251441753,0.883720930232558,0.16666666666666663
0.27642542068289494,0.5674418604651164,0.542964244521338,0.4418604651162791,0.5833333333333334
0.3821271034144748,0.36744186046511623,0.6052479815455594,0.023255813953488413,0.7500000000000001
0.8846593693840874,0.15348837209302318,0.066320645905421,0.9767441860465117,0.45833333333333337
0.1257964384904428,0.5674418604651164,0.5213379469434832,0.9302325581395349,0.6666666666666666
0.5597124652834504,0.16744186046511628,0.7887831603229528,0.5348837209302326,0.7916666666666669
0.410553831073354,0.42790697674418604,0.5886678200692042,0.30232558139534893,0.6250000000000001
0.08119588302564945,0.018604651162790642,0.7557670126874279,0.6511627906976744,0.125
0.0991668028099984,0.2232558139534883,0.8052191464821222,0.06976744186046513,0.7916666666666669
0.06436856722757722,0.0046511627906976605,0.7471164936562861,0.5813953488372093,0.7500000000000001
0.11305342264335899,0.8604651162790697,0.5382064590542099,0.7906976744186048,0.8333333333333336
0.8184937101780754,0.06976744186046513,0.07122260668973472,0.39534883720930236,0.9583333333333334
0.9426564286881227,0.06511627906976741,0.16349480968858132,0.9069767441860465,0.5833333333333334
0.5858519849697761,0.1767441860465116,0.904123414071511,0.04651162790697677,0.04166666666666663
0.15013886619833366,0.6465116279069767,0.49106113033448673,0.2558139534883721,0.125
0.11762783858846598,0.2372093023255813,0.7461072664359862,0.09302325581395354,0.7500000000000001
0.17611501388661988,0.5534883720930233,0.5480103806228374,0.7209302325581396,0.29166666666666663
0.10602842672765894,0.1395348837209302,0.7756632064590542,0.6744186046511628,0.6250000000000001
0.5608560692697271,0.19534883720930235,0.854959630911188,0.09302325581395354,0.16666666666666663
0.05342264335892838,0.07441860465116279,0.8213667820069205,0.8604651162790699,0.45833333333333337
0.4097369710831564,0.2232558139534883,0.9149365628604382,0.0,0.3750000000000001
0.5422316614932201,0.16279069767441862,0.9047001153402539,0.8372093023255817,0.5833333333333334
0.30158470838098356,0.4465116279069768,0.6930507497116495,0.2325581395348837,0.41666666666666663
0.08544355497467737,0.15813953488372084,0.7453863898500577,0.18604651162790709,0.3750000000000001
0.1318412024179056,0.046511627906976716,0.7759515570934257,0.6744186046511628,0.5000000000000001
0.5822578010129065,0.1395348837209302,0.8530853517877739,0.4883720930232559,0.5000000000000001
0.7029897075641234,0.08837209302325583,0.13999423298731256,0.8604651162790699,0.45833333333333337
0.3615422316614933,0.558139534883721,0.7440888119953865,0.2790697674418605,0.16666666666666663
0.36431955562816537,0.5999999999999999,0.7213091118800462,0.8372093023255817,0.6250000000000001
0.0646953112236563,0.17209302325581394,0.7523068050749713,0.18604651162790709,0.5000000000000001
0.01208952785492573,0.06976744186046513,0.8095444059976933,0.8604651162790699,0.7083333333333334
0.11697435059630784,0.9023255813953486,0.5929930795847751,0.6976744186046512,0.6666666666666666
0.06355170723737952,0.0046511627906976605,0.5725201845444061,0.06976744186046513,0.7500000000000001
0.39192942329684693,0.39069767441860465,0.768598615916955,0.04651162790697677,0.33333333333333337
0.09181506289821928,0.6697674418604649,0.6065455594002307,0.37209302325581395,0.41666666666666663
0.11027609867668686,0.12093023255813945,0.7165513264129181,0.6511627906976744,0.45833333333333337
0.44061427871262865,0.10697674418604647,0.9093137254901961,0.5348837209302326,0.6666666666666666
0.6515275281816697,0.19534883720930235,0.0792964244521338,0.32558139534883723,0.8333333333333336
0.014866851821597804,0.03255813953488368,0.626441753171857,0.11627906976744184,0.6250000000000001
0.06061101127266788,0.06511627906976741,0.6779123414071511,0.6744186046511628,0.45833333333333337
0.08985459892174485,0.14883720930232552,0.7557670126874279,0.4883720930232559,0.7083333333333334
0.10962261068452872,0.3023255813953489,0.689446366782007,0.8139534883720932,0.41666666666666663
0.14115340630615913,0.8465116279069766,0.4946655132641292,0.6976744186046512,0.7500000000000001
0.2901486685182159,0.5255813953488371,0.7557670126874279,0.9302325581395349,0.5416666666666666
0.15651037412187557,0.7906976744186045,0.7086216839677048,0.04651162790697677,0.41666666666666663
0.6655775200130698,0.22790697674418597,0.8886966551326414,0.6279069767441862,0.45833333333333337
0.17105048194739425,0.7162790697674417,0.5413783160322952,0.32558139534883723,0.7083333333333334
0.7974187224309752,0.12093023255813945,0.0720876585928489,0.04651162790697677,0.8333333333333336
0.06567554321189356,0.051162790697674376,0.6689734717416379,0.39534883720930236,0.7500000000000001
0.34553177585361866,0.4465116279069768,0.7028546712802769,0.8372093023255817,0.3750000000000001
0.5260578336873061,0.24186046511627896,0.6888696655132642,0.6744186046511628,0.16666666666666663
0.10570168273157987,0.22790697674418597,0.6564302191464823,0.7674418604651164,0.3750000000000001
0.3680771115830747,0.18604651162790692,0.736159169550173,0.09302325581395354,0.5416666666666666
0.12595981048848232,0.8558139534883722,0.6190888119953865,0.744186046511628,0.9583333333333334
0.3478189838261722,0.5720930232558139,0.6748846597462514,0.5348837209302326,0.6250000000000001
0.04852148341774226,0.10697674418604647,0.7693194925028836,0.13953488372093026,0.6250000000000001
0.14066329031204056,0.7767441860465114,0.6632064590542099,0.5348837209302326,0.04166666666666663
0.7920274464956705,0.12093023255813945,0.07525951557093426,0.30232558139534893,0.20833333333333337
0.028753471654958396,0.06511627906976741,0.620674740484429,0.4418604651162791,0.29166666666666663
0.3996079072047051,0.10697674418604647,0.9403114186851211,0.2790697674418605,0.5000000000000001
0.5025322659696128,0.24651162790697673,0.7153979238754326,0.6511627906976744,0.7916666666666669
0.9065512171213854,0.07441860465116279,0.11707035755478662,0.2558139534883721,0.16666666666666663
0.3615422316614933,0.4465116279069768,0.6052479815455594,0.4418604651162791,0.7500000000000001
0.8730599575232805,0.06046511627906975,0.20343137254901963,0.6511627906976744,0.45833333333333337
